,ID,duration,gamePeriod,health,number_alive,time,x,y
232,96,27,0.10000000149011612,100,97,20:42:51,2010.96515625,2920.2390625
229,42,27,0.10000000149011612,100,97,20:42:51,2129.7540625,2253.99375
228,65,27,0.10000000149011612,100,97,20:42:51,2126.8384375,2268.55125
230,95,27,0.10000000149011612,100,97,20:42:51,2131.6675,2244.44078125
248,14,28,0.10000000149011612,100,97,20:42:52,1931.89859375,2970.1353125
258,15,28,0.10000000149011612,100,97,20:42:52,2572.3909375,3628.4353125
257,17,28,0.10000000149011612,100,97,20:42:52,2324.28375,2805.5078125
256,16,28,0.10000000149011612,100,97,20:42:52,2153.041875,2137.72390625
255,43,28,0.10000000149011612,100,97,20:42:52,2153.041875,2137.72390625
254,85,28,0.10000000149011612,100,97,20:42:52,1859.6903125,3622.6528125
253,11,28,0.10000000149011612,100,97,20:42:52,2149.80546875,2153.88171875
252,6,28,0.10000000149011612,100,97,20:42:52,2151.8509375,2176.2665625
251,9,28,0.10000000149011612,100,97,20:42:52,2201.51734375,3480.7
250,13,28,0.10000000149011612,100,97,20:42:52,1606.35125,3626.45625
249,10,28,0.10000000149011612,100,97,20:42:52,2253.02859375,3470.569375
247,8,28,0.10000000149011612,100,97,20:42:52,2299.698125,3465.3309375
246,7,28,0.10000000149011612,100,97,20:42:52,2126.20140625,2314.2475
245,12,28,0.10000000149011612,100,97,20:42:52,2132.26953125,2387.22953125
235,0,28,0.10000000149011612,100,97,20:42:52,2145.7609375,2174.07515625
236,2,28,0.10000000149011612,100,97,20:42:52,2002.2678125,3761.421875
238,66,28,0.10000000149011612,100,97,20:42:52,2040.781875,2530.97875
239,67,28,0.10000000149011612,100,97,20:42:52,2131.85921875,2280.91484375
237,1,28,0.10000000149011612,100,97,20:42:52,2145.7609375,2174.07515625
241,4,28,0.10000000149011612,100,97,20:42:52,2107.1496875,2287.45515625
242,5,28,0.10000000149011612,100,97,20:42:52,2311.47703125,2754.6596875
243,83,28,0.10000000149011612,100,97,20:42:52,2550.03859375,3516.85625
244,84,28,0.10000000149011612,100,97,20:42:52,1630.0565625,3556.82375
240,68,28,0.10000000149011612,100,97,20:42:52,2145.4878125,2183.08484375
279,30,29,0.10000000149011612,100,97,20:42:53,1647.83078125,2824.6309375
275,58,29,0.10000000149011612,100,97,20:42:53,1649.6234375,3260.8584375
276,32,29,0.10000000149011612,100,97,20:42:53,2113.711875,2376.28703125
277,33,29,0.10000000149011612,100,97,20:42:53,2271.4378125,3493.28375
278,34,29,0.10000000149011612,100,97,20:42:53,1729.9609375,2681.66375
280,31,29,0.10000000149011612,100,97,20:42:53,2161.5959375,2095.014375
286,98,29,0.10000000149011612,100,97,20:42:53,2013.75015625,2668.73625
282,71,29,0.10000000149011612,100,97,20:42:53,1357.17734375,3332.8725
283,72,29,0.10000000149011612,100,97,20:42:53,1560.7621875,2890.75375
284,49,29,0.10000000149011612,100,97,20:42:53,2163.0484375,2087.76171875
285,35,29,0.10000000149011612,100,97,20:42:53,2326.98703125,2806.1021875
274,70,29,0.10000000149011612,100,97,20:42:53,2110.36625,2267.4896875
287,36,29,0.10000000149011612,100,97,20:42:53,1872.90625,2681.0765625
281,59,29,0.10000000149011612,100,97,20:42:53,2161.5959375,2095.014375
273,28,29,0.10000000149011612,100,97,20:42:53,2556.0378125,3500.4803125
271,57,29,0.10000000149011612,100,97,20:42:53,2175.83,2271.12828125
260,19,29,0.10000000149011612,100,97,20:42:53,2071.585625,2445.2415625
259,18,29,0.10000000149011612,100,97,20:42:53,2034.12171875,3578.37875
261,20,29,0.10000000149011612,100,97,20:42:53,2154.13125,2132.2840625
262,21,29,0.10000000149011612,100,97,20:42:53,2313.55375,2933.78625
263,23,29,0.10000000149011612,100,97,20:42:53,2310.29125,3759.295
264,22,29,0.10000000149011612,100,97,20:42:53,1967.99265625,3021.03375
272,29,29,0.10000000149011612,100,97,20:42:53,2216.3015625,3458.018125
266,24,29,0.10000000149011612,100,97,20:42:53,2157.024375,2117.8390625
267,25,29,0.10000000149011612,100,97,20:42:53,1968.14421875,2673.259375
268,56,29,0.10000000149011612,100,97,20:42:53,1636.37328125,3639.99375
269,44,29,0.10000000149011612,100,97,20:42:53,2157.024375,2117.8390625
270,27,29,0.10000000149011612,100,97,20:42:53,2040.20375,2525.74375
265,69,29,0.10000000149011612,100,97,20:42:53,2153.5453125,2202.87859375
288,73,30,0.10000000149011612,100,97,20:42:54,1260.6859375,3197.8521875
289,99,30,0.10000000149011612,100,97,20:42:54,2168.62390625,2110.0190625
290,37,30,0.10000000149011612,100,97,20:42:54,2073.47546875,2470.4009375
291,50,30,0.10000000149011612,100,97,20:42:54,2187.51390625,3499.8715625
292,38,31,0.10000000149011612,100,97,20:42:55,2183.77640625,1984.27234375
293,86,31,0.10000000149011612,100,97,20:42:55,2115.5790625,2881.005
294,87,31,0.10000000149011612,100,97,20:42:55,2625.9540625,3462.4878125
295,88,31,0.10000000149011612,100,97,20:42:55,2133.17484375,2244.09453125
300,61,32,0.10000000149011612,100,97,20:42:56,2195.19296875,2318.29953125
299,45,32,0.10000000149011612,100,97,20:42:56,2206.0175,1873.2275
297,74,32,0.10000000149011612,100,97,20:42:56,2035.18828125,2366.7959375
296,51,32,0.10000000149011612,100,97,20:42:56,2198.37,1911.41046875
298,60,32,0.10000000149011612,100,97,20:42:56,2378.5715625,2532.9065625
301,62,33,0.10000000149011612,100,97,20:42:57,1950.02109375,2346.1971875
302,75,33,0.10000000149011612,100,97,20:42:57,2216.865625,1819.0646875
303,39,33,0.10000000149011612,100,97,20:42:57,2214.1653125,1865.50203125
304,76,33,0.10000000149011612,100,97,20:42:57,2011.47234375,2481.834375
305,63,33,0.10000000149011612,100,97,20:42:57,2219.65375,1828.1384375
306,89,33,0.10000000149011612,100,97,20:42:57,2232.46421875,1918.6675
307,77,33,0.10000000149011612,100,97,20:42:57,2177.76859375,2036.025
309,90,34,0.10000000149011612,100,97,20:42:58,1871.03375,2499.98265625
312,47,34,0.10000000149011612,100,97,20:42:58,2235.3315625,1770.4359375
311,52,34,0.10000000149011612,100,97,20:42:58,1769.63890625,3713.61625
308,64,34,0.10000000149011612,100,97,20:42:58,1533.45296875,2924.0146875
310,46,34,0.10000000149011612,100,97,20:42:58,2129.63375,2239.454375
317,53,35,0.10000000149011612,100,97,20:42:59,2226.4709375,1771.10625
313,78,35,0.10000000149011612,100,97,20:42:59,2257.25125,3501.41
314,92,35,0.10000000149011612,100,97,20:42:59,1453.671875,2892.555
315,91,35,0.10000000149011612,100,97,20:42:59,1767.091875,3533.043125
316,40,35,0.10000000149011612,100,97,20:42:59,1741.86671875,2361.50703125
318,54,35,0.10000000149011612,100,97,20:42:59,2240.17421875,1710.421875
322,94,36,0.10000000149011612,100,97,20:43:00,2574.5871875,2861.475
321,93,36,0.10000000149011612,100,97,20:43:00,2263.670625,1585.3790625
323,41,36,0.10000000149011612,100,97,20:43:00,1949.80921875,2939.8
319,79,36,0.10000000149011612,100,97,20:43:00,2177.15484375,2028.8740625
320,80,36,0.10000000149011612,100,97,20:43:00,2296.305,3444.760625
324,48,36,0.10000000149011612,100,97,20:43:00,2019.54890625,2435.29984375
329,96,37,0.10000000149011612,100,97,20:43:01,2109.53046875,2665.18375
330,97,37,0.10000000149011612,100,97,20:43:01,2075.15578125,2369.4178125
328,82,37,0.10000000149011612,100,97,20:43:01,2004.460625,3631.0428125
325,65,37,0.10000000149011612,100,97,20:43:01,2268.5328125,1561.101875
326,42,37,0.10000000149011612,100,97,20:43:01,2263.3521875,1624.660625
327,95,37,0.10000000149011612,100,97,20:43:01,2273.149375,1538.05359375
355,16,38,0.10000000149011612,100,97,20:43:02,2259.29375,1595.98828125
354,15,38,0.10000000149011612,100,97,20:43:02,2918.5715625,3662.8178125
353,17,38,0.10000000149011612,100,97,20:43:02,2645.668125,2859.8340625
352,43,38,0.10000000149011612,100,97,20:43:02,2294.068125,1433.61
351,85,38,0.10000000149011612,100,97,20:43:02,1773.34828125,3724.6559375
350,14,38,0.10000000149011612,100,97,20:43:02,1930.61109375,2918.1590625
348,8,38,0.10000000149011612,100,97,20:43:02,2417.1725,3429.724375
347,13,38,0.10000000149011612,100,97,20:43:02,1515.0046875,3619.480625
346,7,38,0.10000000149011612,100,97,20:43:02,2063.92109375,2108.65
345,11,38,0.10000000149011612,100,97,20:43:02,2285.838125,1494.9228125
344,12,38,0.10000000149011612,100,97,20:43:02,2109.24421875,2188.65421875
343,9,38,0.10000000149011612,100,97,20:43:02,2326.026875,3439.11625
349,10,38,0.10000000149011612,100,97,20:43:02,2349.0746875,3491.3134375
341,84,38,0.10000000149011612,100,97,20:43:02,1538.114375,3623.8425
342,6,38,0.10000000149011612,100,97,20:43:02,2244.59640625,1973.88828125
331,55,38,0.10000000149011612,100,97,20:43:02,1405.65984375,2726.468125
332,1,38,0.10000000149011612,100,97,20:43:02,2181.74609375,2013.8403125
333,0,38,0.10000000149011612,100,97,20:43:02,2281.44578125,1501.27984375
335,66,38,0.10000000149011612,100,97,20:43:02,1992.08265625,2200.368125
334,2,38,0.10000000149011612,100,97,20:43:02,2088.39328125,3824.9871875
337,68,38,0.10000000149011612,100,97,20:43:02,2219.3965625,1932.31046875
338,4,38,0.10000000149011612,100,97,20:43:02,1998.80140625,2056.1778125
339,5,38,0.10000000149011612,100,97,20:43:02,2636.14875,2664.1525
340,83,38,0.10000000149011612,100,97,20:43:02,2801.19375,3476.1121875
336,67,38,0.10000000149011612,100,97,20:43:02,2137.0565625,2243.65921875
372,58,39,0.10000000149011612,100,97,20:43:03,1505.42203125,3117.8640625
376,33,39,0.10000000149011612,100,97,20:43:03,2398.206875,3466.5815625
373,34,39,0.10000000149011612,100,97,20:43:03,1389.995625,2600.08953125
374,31,39,0.10000000149011612,100,97,20:43:03,2404.20328125,1913.543125
375,30,39,0.10000000149011612,100,97,20:43:03,1363.951875,2669.60125
377,32,39,0.10000000149011612,100,97,20:43:03,2041.56453125,2192.50234375
383,98,39,0.10000000149011612,100,97,20:43:03,1981.37265625,2608.10578125
379,71,39,0.10000000149011612,100,97,20:43:03,1243.22421875,3324.943125
384,36,39,0.10000000149011612,100,97,20:43:03,1870.2503125,2683.1890625
381,49,39,0.10000000149011612,100,97,20:43:03,2278.78609375,1517.7840625
382,35,39,0.10000000149011612,100,97,20:43:03,2433.98734375,2657.611875
371,70,39,0.10000000149011612,100,97,20:43:03,2036.78453125,1935.1034375
378,59,39,0.10000000149011612,100,97,20:43:03,2170.46921875,2028.57328125
370,29,39,0.10000000149011612,100,97,20:43:03,2330.826875,3416.576875
380,72,39,0.10000000149011612,100,97,20:43:03,1241.3403125,2749.5496875
368,57,39,0.10000000149011612,100,97,20:43:03,2376.55859375,2158.50375
356,18,39,0.10000000149011612,100,97,20:43:03,2039.70453125,3654.60375
357,19,39,0.10000000149011612,100,97,20:43:03,2035.94609375,2135.106875
358,20,39,0.10000000149011612,100,97,20:43:03,2144.07203125,1678.003125
359,21,39,0.10000000149011612,100,97,20:43:03,2544.02921875,2798.0665625
360,22,39,0.10000000149011612,100,97,20:43:03,1934.831875,2904.3803125
361,23,39,0.10000000149011612,100,97,20:43:03,2428.47828125,3745.411875
369,28,39,0.10000000149011612,100,97,20:43:03,2903.7084375,3484.34625
363,25,39,0.10000000149011612,100,97,20:43:03,1953.73515625,2353.49734375
364,24,39,0.10000000149011612,100,97,20:43:03,2376.81453125,1834.93375
365,56,39,0.10000000149011612,100,97,20:43:03,1512.11125,3630.524375
366,44,39,0.10000000149011612,100,97,20:43:03,2298.6028125,1410.96953125
367,27,39,0.10000000149011612,100,97,20:43:03,2003.49765625,2208.90640625
362,69,39,0.10000000149011612,100,97,20:43:03,2419.1415625,2079.50828125
388,50,40,0.10000000149011612,100,97,20:43:04,2326.65234375,3505.3753125
387,37,40,0.10000000149011612,100,97,20:43:04,2032.37140625,2187.87671875
385,73,40,0.10000000149011612,100,97,20:43:04,1001.57765625,3020.666875
386,99,40,0.10000000149011612,100,97,20:43:04,2486.555625,1988.7178125
390,86,41,0.10000000149011612,100,97,20:43:05,2305.40515625,2793.526875
391,87,41,0.10000000149011612,100,97,20:43:05,2977.9671875,3462.3828125
392,88,41,0.10000000149011612,100,97,20:43:05,2219.6825,1923.90171875
389,38,41,0.10000000149011612,100,97,20:43:05,2322.9796875,1289.2609375
393,51,42,0.10000000149011612,100,97,20:43:06,2083.0478125,1669.42359375
394,74,42,0.10000000149011612,100,97,20:43:06,1964.3628125,2084.5534375
395,60,42,0.10000000149011612,100,97,20:43:06,2704.714375,2406.43765625
396,45,42,0.10000000149011612,100,97,20:43:06,2275.74140625,1684.900625
397,61,42,0.10000000149011612,100,97,20:43:06,2364.68640625,2193.63484375
402,63,43,0.10000000149011612,100,97,20:43:07,2283.1303125,1681.61125
403,89,43,0.10000000149011612,100,97,20:43:07,2574.9821875,1864.55765625
401,76,43,0.10000000149011612,100,97,20:43:07,1970.83953125,2152.66875
399,75,43,0.10000000149011612,100,97,20:43:07,2345.581875,1196.80203125
398,62,43,0.10000000149011612,100,97,20:43:07,1673.51390625,2296.15265625
400,39,43,0.10000000149011612,100,97,20:43:07,2293.829375,1743.715
408,52,44,0.10000000149011612,100,97,20:43:08,1718.9728125,3723.069375
407,46,44,0.10000000149011612,100,97,20:43:08,2094.76671875,2187.82890625
409,47,44,0.10000000149011612,100,97,20:43:08,2553.20328125,1648.12015625
405,64,44,0.10000000149011612,100,97,20:43:08,1349.1659375,2726.20375
404,77,44,0.10000000149011612,100,97,20:43:08,2103.5559375,2004.00828125
406,90,44,0.10000000149011612,100,97,20:43:08,1714.56453125,2377.495
410,78,45,0.10000000149011612,100,97,20:43:09,2381.9959375,3454.3709375
411,92,45,0.10000000149011612,100,97,20:43:09,1317.6590625,2718.459375
412,91,45,0.10000000149011612,100,97,20:43:09,1753.06265625,3504.9759375
413,40,45,0.10000000149011612,100,97,20:43:09,1473.86515625,2135.73078125
414,53,45,0.10000000149011612,100,97,20:43:09,2227.8565625,1506.3334375
415,54,45,0.10000000149011612,100,97,20:43:09,2290.56125,1616.19390625
420,41,46,0.10000000149011612,100,97,20:43:10,1933.749375,2810.4865625
421,48,46,0.10000000149011612,100,97,20:43:10,1986.3215625,2202.80453125
419,93,46,0.10000000149011612,100,97,20:43:10,2440.55734375,1196.92421875
416,79,46,0.10000000149011612,100,97,20:43:10,2195.0115625,1967.05046875
417,80,46,0.10000000149011612,100,97,20:43:10,2347.719375,3421.2434375
418,94,46,0.10000000149011612,100,97,20:43:10,2894.5928125,2864.9253125
422,65,47,0.10000000149011612,100,97,20:43:11,2372.6940625,1048.39890625
423,42,47,0.10000000149011612,100,97,20:43:11,2539.9190625,1419.2728125
424,95,47,0.10000000149011612,100,97,20:43:11,2311.36921875,1264.1290625
425,82,47,0.10000000149011612,100,97,20:43:11,2029.97390625,3645.7378125
426,96,47,0.10000000149011612,100,97,20:43:11,2161.41453125,2492.85765625
427,97,47,0.10000000149011612,100,97,20:43:11,1985.045625,2179.5846875
446,12,48,0.10000000149011612,100,96,20:43:12,2088.339375,2138.90875
443,7,48,0.10000000149011612,100,96,20:43:12,2046.40828125,2069.565625
444,9,48,0.10000000149011612,100,96,20:43:12,2417.961875,3406.985625
445,13,48,0.10000000149011612,100,96,20:43:12,1474.6140625,3629.5803125
447,11,48,0.10000000149011612,100,96,20:43:12,2446.228125,1331.33921875
442,6,48,0.10000000149011612,100,96,20:43:12,2397.1140625,1689.9471875
449,43,48,0.10000000149011612,100,96,20:43:12,2435.94046875,725.27296875
450,16,48,0.10000000149011612,100,96,20:43:12,2403.64796875,1476.74765625
451,17,48,0.10000000149011612,100,96,20:43:12,2806.7765625,2892.13875
452,15,48,0.10000000149011612,100,96,20:43:12,3105.468125,3631.4840625
448,85,48,0.10000000149011612,100,96,20:43:12,1761.7375,3709.660625
441,14,48,0.10000000149011612,100,96,20:43:12,1918.3840625,2783.984375
4394,8,48,0.10000000149011612,0,97,20:43:12,2410.3665625,3458.113125
439,10,48,0.10000000149011612,100,96,20:43:12,2368.2171875,3475.729375
428,55,48,0.10000000149011612,100,97,20:43:12,1309.595625,2624.9215625
429,1,48,0.10000000149011612,100,97,20:43:12,2071.3628125,1979.24046875
430,0,48,0.10000000149011612,100,97,20:43:12,2211.57921875,1584.9215625
431,2,48,0.10000000149011612,100,97,20:43:12,2095.40203125,3814.5878125
432,66,48,0.10000000149011612,100,97,20:43:12,1981.73203125,2069.34046875
440,8,48,0.10000000149011612,0,96,20:43:12,2410.3665625,3458.113125
434,68,48,0.10000000149011612,100,96,20:43:12,2344.66828125,1635.1171875
435,4,48,0.10000000149011612,100,96,20:43:12,1997.893125,2054.40953125
436,5,48,0.10000000149011612,100,96,20:43:12,2949.0453125,2562.45578125
437,83,48,0.10000000149011612,100,96,20:43:12,2808.6575,3582.8609375
438,84,48,0.10000000149011612,100,96,20:43:12,1537.15265625,3601.88125
433,67,48,0.10000000149011612,100,96,20:43:12,2135.185,2220.8378125
471,30,49,0.10000000149011612,100,96,20:43:13,1235.008125,2623.076875
472,31,49,0.10000000149011612,100,96,20:43:13,2717.124375,1775.00828125
473,34,49,0.10000000149011612,100,96,20:43:13,1050.3971875,2525.8165625
474,32,49,0.10000000149011612,100,96,20:43:13,2033.69515625,2161.1625
475,59,49,0.10000000149011612,100,96,20:43:13,2170.46734375,2028.57328125
478,49,49,0.10000000149011612,100,96,20:43:13,2179.8375,1468.1765625
477,72,49,0.10000000149011612,100,96,20:43:13,982.579453125,2627.971875
469,58,49,0.10000000149011612,100,96,20:43:13,1396.26015625,3011.13125
479,35,49,0.10000000149011612,100,96,20:43:13,2440.963125,2545.5784375
480,98,49,0.10000000149011612,100,96,20:43:13,1954.06171875,2517.06078125
481,36,49,0.10000000149011612,100,96,20:43:13,1797.33796875,2751.2671875
476,71,49,0.10000000149011612,100,96,20:43:13,1126.73109375,3310.77625
468,70,49,0.10000000149011612,100,96,20:43:13,2019.82453125,1876.20546875
470,33,49,0.10000000149011612,100,96,20:43:13,2408.95796875,3455.9090625
466,29,49,0.10000000149011612,100,96,20:43:13,2401.4209375,3423.1425
453,18,49,0.10000000149011612,100,96,20:43:13,2005.91796875,3592.6878125
454,19,49,0.10000000149011612,100,96,20:43:13,2009.43203125,1958.7565625
467,28,49,0.10000000149011612,100,96,20:43:13,3079.9625,3465.293125
456,21,49,0.10000000149011612,100,96,20:43:13,2680.694375,2753.645625
457,23,49,0.10000000149011612,100,96,20:43:13,2450.28359375,3698.0859375
458,22,49,0.10000000149011612,100,96,20:43:13,1967.61984375,2747.410625
459,69,49,0.10000000149011612,100,96,20:43:13,2670.2415625,2043.98546875
455,20,49,0.10000000149011612,100,96,20:43:13,1880.035625,1455.52359375
461,25,49,0.10000000149011612,100,96,20:43:13,1943.42046875,2152.6315625
462,56,49,0.10000000149011612,90.59590911865234,96,20:43:13,1483.98015625,3630.7915625
463,44,49,0.10000000149011612,100,96,20:43:13,2350.06921875,1167.734921875
464,27,49,0.10000000149011612,100,96,20:43:13,1984.28828125,2101.2309375
465,57,49,0.10000000149011612,100,96,20:43:13,2620.69875,2078.66625
460,24,49,0.10000000149011612,100,96,20:43:13,2653.398125,1820.31015625
482,73,50,0.10000000149011612,100,96,20:43:14,905.197421875,2923.1371875
483,99,50,0.10000000149011612,100,96,20:43:14,2797.081875,1939.969375
484,37,50,0.10000000149011612,100,96,20:43:14,2002.035625,2049.31171875
485,50,50,0.10000000149011612,100,96,20:43:14,2363.4365625,3491.131875
486,38,51,0.10000000149011612,100,96,20:43:15,2455.06515625,635.031875
487,86,51,0.10000000149011612,100,96,20:43:15,2432.38359375,2744.709375
488,87,51,0.10000000149011612,100,96,20:43:15,3151.0975,3462.3371875
489,88,51,0.10000000149011612,100,96,20:43:15,2327.26265625,1649.8715625
494,61,52,0.10000000149011612,100,96,20:43:16,2426.2915625,2164.97296875
493,45,52,0.10000000149011612,100,96,20:43:16,2401.74125,1535.02140625
491,74,52,0.10000000149011612,100,96,20:43:16,1912.97296875,1987.145
492,60,52,0.10000000149011612,100,96,20:43:16,2823.576875,2361.06296875
490,51,52,0.10000000149011612,100,96,20:43:16,1849.49875,1512.0184375
495,62,53,0.10000000149011612,100,96,20:43:17,1628.4853125,2276.49609375
496,75,53,0.10000000149011612,100,96,20:43:17,2525.4240625,1035.0059375
497,39,53,0.10000000149011612,100,96,20:43:17,2441.546875,1528.7309375
498,76,53,0.10000000149011612,100,96,20:43:17,1994.10484375,2006.4871875
499,63,53,0.10000000149011612,100,96,20:43:17,2393.68359375,1534.59796875
500,89,53,0.10000000149011612,100,96,20:43:17,2921.8046875,1852.65546875
501,77,53,0.10000000149011612,100,96,20:43:17,2036.25859375,1984.09203125
504,46,54,0.10000000149011612,100,96,20:43:18,2048.02953125,2147.754375
502,64,54,0.10000000149011612,100,96,20:43:18,1235.609453125,2624.525625
503,90,54,0.10000000149011612,100,96,20:43:18,1615.0371875,2294.965625
505,52,54,0.10000000149011612,100,96,20:43:18,1727.23515625,3720.140625
506,47,54,0.10000000149011612,100,96,20:43:18,2897.8778125,1607.188125
512,54,55,0.10000000149011612,100,96,20:43:19,2348.90359375,1531.04984375
510,40,55,0.10000000149011612,100,96,20:43:19,1290.115078125,1887.98984375
511,53,55,0.10000000149011612,100,96,20:43:19,2204.47125,1198.30515625
508,91,55,0.10000000149011612,100,96,20:43:19,1762.47875,3503.2803125
507,78,55,0.10000000149011612,100,96,20:43:19,2387.75671875,3455.895
509,92,55,0.10000000149011612,100,96,20:43:19,1176.378203125,2730.3909375
518,48,56,0.10000000149011612,100,96,20:43:20,1956.68125,2059.62046875
517,41,56,0.10000000149011612,100,96,20:43:20,1929.105625,2777.714375
514,80,56,0.10000000149011612,100,96,20:43:20,2349.5115625,3428.2090625
515,94,56,0.10000000149011612,100,96,20:43:20,3116.500625,2865.5246875
513,79,56,0.10000000149011612,100,96,20:43:20,2223.224375,1909.36546875
516,93,56,0.10000000149011612,100,96,20:43:20,2778.081875,1124.68171875
519,65,57,0.10000000149011612,100,96,20:43:21,2371.82,1033.142109375
520,42,57,0.10000000149011612,100,96,20:43:21,2853.026875,1264.822734375
521,95,57,0.10000000149011612,100,96,20:43:21,2322.18234375,974.15359375
522,82,57,0.10000000149011612,100,96,20:43:21,2015.9615625,3667.22125
523,96,57,0.10000000149011612,100,96,20:43:21,2198.4340625,2353.96359375
524,97,57,0.10000000149011612,100,96,20:43:21,1929.9353125,2055.00609375
525,55,57,0.10000000149011612,100,96,20:43:21,1225.425390625,2459.5103125
539,13,58,0.10000000149011612,100,96,20:43:22,1494.04765625,3621.6584375
538,10,58,0.10000000149011612,100,96,20:43:22,2366.5321875,3478.963125
541,9,58,0.10000000149011612,100,96,20:43:22,2420.17671875,3411.7690625
537,12,58,0.10000000149011612,100,96,20:43:22,2019.586875,2025.2009375
543,7,58,0.10000000149011612,100,96,20:43:22,1956.90609375,1982.90171875
544,85,58,0.10000000149011612,100,96,20:43:22,1732.8446875,3721.7278125
542,6,58,0.10000000149011612,100,96,20:43:22,2474.5078125,1502.40359375
536,11,58,0.10000000149011612,100,96,20:43:22,2641.160625,1197.25953125
540,14,58,0.10000000149011612,100,96,20:43:22,1909.8671875,2769.6740625
534,83,58,0.10000000149011612,100,96,20:43:22,2823.87,3591.40125
527,0,58,0.10000000149011612,100,96,20:43:22,2095.83859375,1833.1921875
528,1,58,0.10000000149011612,100,96,20:43:22,1998.02578125,1944.51796875
529,66,58,0.10000000149011612,100,96,20:43:22,1948.65875,1955.8153125
530,67,58,0.10000000149011612,100,96,20:43:22,2209.64875,2195.84125
535,84,58,0.10000000149011612,100,96,20:43:22,1524.36609375,3593.7390625
531,68,58,0.10000000149011612,100,96,20:43:22,2427.7128125,1465.1896875
533,5,58,0.10000000149011612,100,96,20:43:22,3128.715,2506.30234375
526,2,58,0.10000000149011612,100,96,20:43:22,2109.2559375,3799.063125
532,4,58,0.10000000149011612,100,96,20:43:22,1981.511875,1952.2475
577,36,59,0.10000000149011612,100,96,20:43:23,1796.85671875,2719.26625
576,98,59,0.10000000149011612,100,96,20:43:23,1935.36671875,2499.40296875
575,35,59,0.10000000149011612,100,96,20:43:23,2473.951875,2472.0421875
574,49,59,0.10000000149011612,100,96,20:43:23,2045.8275,1425.3440625
573,72,59,0.10000000149011612,100,96,20:43:23,869.23875,2545.27203125
572,71,59,0.10000000149011612,100,96,20:43:23,1097.693359375,3312.7915625
563,28,59,0.10000000149011612,100,96,20:43:23,3198.61125,3439.1
570,31,59,0.10000000149011612,100,96,20:43:23,3037.419375,1655.28640625
569,34,59,0.10000000149011612,100,96,20:43:23,839.986875,2490.89734375
568,33,59,0.10000000149011612,70.09246826171875,96,20:43:23,2399.1159375,3459.7003125
567,30,59,0.10000000149011612,100,96,20:43:23,1241.01265625,2579.0603125
566,32,59,0.10000000149011612,100,96,20:43:23,1944.22453125,2050.08125
565,58,59,0.10000000149011612,100,96,20:43:23,1378.4790625,3005.1771875
564,70,59,0.10000000149011612,100,96,20:43:23,2010.49,1796.21578125
571,59,59,0.10000000149011612,100,96,20:43:23,2059.486875,2023.4040625
562,29,59,0.10000000149011612,100,96,20:43:23,2390.23953125,3432.351875
560,27,59,0.10000000149011612,100,96,20:43:23,1970.81046875,1979.46546875
545,43,59,0.10000000149011612,100,96,20:43:23,2605.65703125,691.566875
546,15,59,0.10000000149011612,100,96,20:43:23,3154.85625,3637.845625
547,16,59,0.10000000149011612,100,96,20:43:23,2616.39953125,1318.01015625
548,17,59,0.10000000149011612,100,96,20:43:23,2934.6034375,2927.8565625
549,18,59,0.10000000149011612,100,96,20:43:23,2004.1746875,3584.82875
561,57,59,0.10000000149011612,100,96,20:43:23,2698.088125,2056.26421875
551,20,59,0.10000000149011612,100,96,20:43:23,1577.13015625,1287.02265625
550,19,59,0.10000000149011612,100,96,20:43:23,1988.60984375,1809.75296875
553,22,59,0.10000000149011612,99.42778015136719,96,20:43:23,1965.3353125,2720.49375
554,23,59,0.10000000149011612,100,96,20:43:23,2465.8059375,3699.9546875
555,69,59,0.10000000149011612,100,96,20:43:23,2695.77375,2005.6521875
556,25,59,0.10000000149011612,100,96,20:43:23,1969.43421875,2026.9971875
557,24,59,0.10000000149011612,100,96,20:43:23,2929.500625,1816.0109375
558,56,59,0.10000000149011612,90.59590911865234,96,20:43:23,1471.0271875,3642.000625
552,21,59,0.10000000149011612,100,96,20:43:23,2747.305,2720.0515625
559,44,59,0.10000000149011612,100,96,20:43:23,2338.19265625,1086.0596875
578,73,60,0.10000000149011612,100,96,20:43:24,926.311171875,2915.31125
579,99,60,0.10000000149011612,100,96,20:43:24,3023.2015625,1908.14546875
580,37,60,0.10000000149011612,100,96,20:43:24,1916.26265625,1953.93109375
581,50,60,0.10000000149011612,100,96,20:43:24,2368.23421875,3493.663125
585,88,61,0.10000000149011612,100,96,20:43:25,2427.5,1519.86453125
584,87,61,0.10000000149011612,100,96,20:43:25,3272.974375,3471.955625
582,38,61,0.10000000149011612,100,96,20:43:25,2623.4471875,559.3871484375
583,86,61,0.10000000149011612,100,96,20:43:25,2492.704375,2721.856875
586,51,62,0.10000000149011612,100,96,20:43:26,1575.03421875,1345.6634375
587,74,62,0.10000000149011612,100,96,20:43:26,1948.60875,1950.46640625
588,60,62,0.10000000149011612,100,96,20:43:26,2865.879375,2280.3684375
589,45,62,0.10000000149011612,100,96,20:43:26,2461.9059375,1481.433125
590,61,62,0.10000000149011612,100,96,20:43:26,2494.75359375,2134.10328125
591,62,63,0.10000000149011612,100,96,20:43:27,1673.8496875,2226.29171875
592,75,63,0.10000000149011612,100,96,20:43:27,2794.5165625,920.24796875
593,39,63,0.10000000149011612,100,96,20:43:27,2517.540625,1425.5584375
