,ID,duration,health,number_alive,time,x,y
7714,23,903,0.0,39,19:11:18,4906.903125,3944.080625
7713,93,903,0.0,40,19:11:18,4727.8428125,3571.1334375
5610,74,904,96.79999542236328,38,19:11:19,4977.38625,5458.905625
5611,30,904,86.79995727539062,38,19:11:19,5005.94625,5399.591875
5617,10,905,100.0,38,19:11:20,5511.391875,5699.504375
5616,38,905,99.94522857666016,38,19:11:20,5531.798125,5689.13125
5615,47,905,31.046283721923828,38,19:11:20,4858.800625,3467.2478125
5614,18,905,99.94522857666016,38,19:11:20,5539.37625,5693.298125
5613,76,905,76.77999877929688,38,19:11:20,4718.5971875,3524.5490625
5612,61,905,100.0,38,19:11:20,4719.61625,3514.2534375
5618,53,907,79.25625610351562,38,19:11:22,4555.0003125,3536.954375
5619,31,908,0.0,38,19:11:23,4700.70125,3522.751875
5622,52,908,74.20002746582031,38,19:11:23,4915.6809375,3342.369375
5621,79,908,47.65165710449219,38,19:11:23,4890.78875,3287.821875
5620,93,908,0.0,38,19:11:23,4735.50625,3578.616875
5626,6,909,100.0,38,19:11:24,5880.50375,3766.715
5629,92,909,100.0,38,19:11:24,6929.345,2807.37
5625,89,909,100.0,38,19:11:24,4721.8134375,4583.3503125
5627,75,909,100.0,38,19:11:24,5884.475625,3769.5928125
5623,13,909,75.0,38,19:11:24,4860.4990625,3352.7590625
5624,32,909,100.0,38,19:11:24,4847.855,3687.7165625
5628,20,909,98.0,38,19:11:24,4705.613125,4537.8315625
5637,56,910,19.471773147583008,38,19:11:25,5794.000625,2470.78875
5636,24,910,100.0,38,19:11:25,5521.02875,3803.101875
5638,65,910,21.747356414794922,38,19:11:25,4274.1228125,6304.458125
5634,54,910,41.89093780517578,38,19:11:25,4268.55875,6307.558125
5633,9,910,77.0,38,19:11:25,4848.3228125,3682.8940625
5632,45,910,100.0,38,19:11:25,6939.0125,2811.001875
5631,82,910,100.0,38,19:11:25,6939.7275,2811.3496875
5635,21,910,98.0,38,19:11:25,5570.26125,5283.503125
5630,86,910,100.0,38,19:11:25,5863.644375,3814.7515625
5639,90,911,64.70894622802734,38,19:11:26,4803.7809375,3024.788125
5640,71,911,67.80001831054688,38,19:11:26,4392.561875,3293.136875
5641,14,911,100.0,38,19:11:26,4486.7090625,4839.800625
5642,1,911,74.20006561279297,38,19:11:26,4340.794375,3251.58375
5643,46,911,52.80005645751953,38,19:11:26,4791.3659375,3028.663125
5644,72,912,65.4000244140625,38,19:11:27,4387.8890625,3281.37125
5645,41,912,100.0,38,19:11:27,4988.0290625,5454.780625
5647,57,913,97.72138977050781,38,19:11:28,4977.915625,5987.888125
5646,97,913,95.0,38,19:11:28,5043.211875,5371.701875
5648,91,913,83.8000717163086,38,19:11:28,4876.5675,5994.406875
5649,74,914,97.79999542236328,38,19:11:29,4984.12875,5459.315
5650,30,914,86.79995727539062,38,19:11:29,4992.8178125,5431.47
5656,10,915,100.0,38,19:11:30,5521.675625,5683.300625
5651,61,915,100.0,38,19:11:30,4729.4259375,3508.5
5652,76,915,76.77999877929688,38,19:11:30,4719.78875,3515.9321875
5653,18,915,99.94522857666016,38,19:11:30,5537.095,5686.035625
5654,47,915,34.04628372192383,38,19:11:30,4888.41,3447.8971875
5655,38,915,99.94522857666016,38,19:11:30,5537.4525,5690.589375
5657,53,917,81.25625610351562,38,19:11:32,4588.8771875,3570.0990625
5658,31,918,0.0,38,19:11:33,4700.70125,3522.751875
5659,79,918,63.65165710449219,38,19:11:33,4890.78875,3287.821875
5660,52,918,74.20002746582031,38,19:11:33,4900.28875,3396.88
5664,20,919,98.0,38,19:11:34,4729.475,4593.561875
5663,89,919,100.0,38,19:11:34,4745.7659375,4639.354375
5666,92,919,100.0,38,19:11:34,7177.88625,3078.3303125
5661,13,919,75.0,38,19:11:34,4881.4559375,3391.7678125
5667,6,919,100.0,38,19:11:34,5880.459375,3766.795625
5662,32,919,100.0,38,19:11:34,4857.175,3694.52
5665,75,919,100.0,38,19:11:34,5879.643125,3770.3465625
5676,65,920,15.747352600097656,38,19:11:35,4461.328125,6161.405
5668,86,920,100.0,38,19:11:35,5863.644375,3814.7515625
5669,82,920,100.0,38,19:11:35,7182.44,3091.3390625
5670,45,920,100.0,38,19:11:35,7182.235625,3090.5659375
5671,9,920,79.0,38,19:11:35,4860.0215625,3691.3859375
5672,21,920,98.0,38,19:11:35,5574.029375,5282.9875
5673,54,920,37.890953063964844,38,19:11:35,4453.51875,6163.76875
5674,24,920,100.0,38,19:11:35,5521.19,3807.3078125
5675,56,920,22.471773147583008,38,19:11:35,5847.541875,2439.74890625
5681,46,921,52.80005645751953,38,19:11:36,4788.6571875,3043.09875
5680,1,921,68.20008087158203,38,19:11:36,4392.1959375,3289.048125
5678,71,921,61.80003356933594,38,19:11:36,4441.531875,3333.3159375
5677,90,921,67.70894622802734,38,19:11:36,4780.03625,3033.0678125
5679,14,921,100.0,38,19:11:36,4467.40125,4851.090625
5682,72,922,59.40003967285156,38,19:11:37,4436.2928125,3321.0178125
5683,41,922,100.0,38,19:11:37,4985.254375,5457.26875
5684,97,923,97.0,38,19:11:38,5043.740625,5384.27875
5685,57,923,97.72138977050781,38,19:11:38,5020.951875,5967.01
5686,91,923,85.8000717163086,38,19:11:38,4931.8765625,5971.270625
5688,30,924,86.79995727539062,38,19:11:39,4990.385625,5459.820625
5687,74,924,97.79999542236328,38,19:11:39,4977.205,5452.17375
5691,18,925,99.94522857666016,38,19:11:40,5540.786875,5688.5625
5689,76,925,76.77999877929688,38,19:11:40,4707.4971875,3522.64625
5690,61,925,100.0,38,19:11:40,4730.7278125,3504.9815625
5692,47,925,0.0,38,19:11:40,4894.22625,3439.6815625
5693,38,925,99.94522857666016,38,19:11:40,5517.80125,5698.4
5694,10,925,100.0,38,19:11:40,5530.975625,5704.675
7715,47,927,0.0,38,19:11:42,4894.3934375,3438.585625
5695,53,927,83.25625610351562,37,19:11:42,4621.6221875,3617.58125
5696,31,928,0.0,37,19:11:43,4700.70125,3522.751875
5697,79,928,44.151058197021484,37,19:11:43,4886.2578125,3324.3415625
5698,52,928,25.555030822753906,37,19:11:43,4902.7046875,3427.140625
5705,6,929,100.0,37,19:11:44,5874.131875,3809.8521875
5703,92,929,100.0,37,19:11:44,7101.123125,3437.7965625
5702,20,929,98.0,37,19:11:44,4754.7678125,4648.2184375
5704,75,929,100.0,37,19:11:44,5873.67,3811.200625
5700,32,929,100.0,37,19:11:44,4892.5578125,3740.2421875
5699,13,929,75.0,37,19:11:44,4862.0178125,3426.3778125
5701,89,929,100.0,37,19:11:44,4767.2590625,4690.6578125
5714,65,930,9.74734878540039,37,19:11:45,4711.52,6268.646875
5713,56,930,20.671770095825195,37,19:11:45,5877.39,2394.51390625
5712,24,930,100.0,37,19:11:45,5506.306875,3799.0471875
5710,21,930,98.0,37,19:11:45,5567.935625,5266.56375
5711,54,930,33.890968322753906,37,19:11:45,4704.179375,6260.500625
5708,45,930,100.0,37,19:11:45,7093.53,3447.7453125
5707,82,930,100.0,37,19:11:45,7093.000625,3448.3475
5706,86,930,100.0,37,19:11:45,5869.038125,3816.0078125
5709,9,930,83.0,37,19:11:45,4860.7503125,3690.0215625
5719,46,931,52.80005645751953,37,19:11:46,4812.4421875,3074.00125
5715,90,931,65.9089584350586,37,19:11:46,4801.591875,3069.714375
5716,71,931,55.800048828125,37,19:11:46,4493.801875,3368.915625
5717,14,931,100.0,37,19:11:46,4440.7478125,4864.2984375
5718,1,931,62.200096130371094,37,19:11:46,4443.505,3326.171875
5720,72,932,53.400054931640625,37,19:11:47,4492.1865625,3351.0940625
5721,41,932,100.0,37,19:11:47,4994.455,5456.27875
5723,57,933,97.72138977050781,37,19:11:48,5065.6434375,5948.995625
5724,91,933,87.8000717163086,37,19:11:48,4989.174375,5961.133125
5725,74,933,97.79999542236328,37,19:11:48,4979.1521875,5458.410625
5722,97,933,100.0,37,19:11:48,5036.855625,5418.08125
5726,30,934,86.79995727539062,37,19:11:49,4961.7659375,5482.94375
5732,10,935,100.0,37,19:11:50,5518.13125,5701.094375
5730,47,935,0.0,37,19:11:50,4893.5715625,3440.5775
5731,38,935,99.94522857666016,37,19:11:50,5503.710625,5703.60875
5728,61,935,100.0,37,19:11:50,4728.490625,3512.875
5727,76,935,76.77999877929688,37,19:11:50,4726.5584375,3509.9334375
5729,18,935,99.94522857666016,37,19:11:50,5533.7125,5684.7475
5733,53,937,85.25625610351562,37,19:11:52,4640.0934375,3674.9490625
5734,79,938,0.0,37,19:11:53,4864.0528125,3332.4815625
5735,52,938,25.555030822753906,37,19:11:53,4900.4184375,3422.9703125
5741,92,939,100.0,37,19:11:54,6846.50125,3638.24
5742,20,939,98.0,37,19:11:54,4777.29875,4702.5078125
5740,75,939,100.0,37,19:11:54,5856.834375,3814.5375
5737,32,939,100.0,37,19:11:54,4926.4690625,3780.3621875
5738,89,939,100.0,37,19:11:54,4787.7321875,4732.0771875
5736,13,939,75.0,37,19:11:54,4847.8415625,3442.551875
5739,6,939,100.0,37,19:11:54,5864.0075,3814.5178125
5743,86,940,100.0,37,19:11:55,5862.978125,3810.8228125
5744,45,940,100.0,37,19:11:55,6846.385,3645.280625
5745,82,940,100.0,37,19:11:55,6846.295625,3646.075625
5746,9,940,85.0,37,19:11:55,4861.10625,3690.8328125
5747,21,940,98.0,37,19:11:55,5618.003125,5246.483125
5748,54,940,29.890975952148438,37,19:11:55,4969.7046875,6461.76875
5749,24,940,100.0,37,19:11:55,5525.381875,3809.560625
5750,56,940,16.67176628112793,37,19:11:55,5809.541875,2494.97171875
5751,65,940,3.7473487854003906,37,19:11:55,4980.3709375,6463.32375
5752,90,941,66.50896453857422,37,19:11:56,4763.07375,3124.8859375
5753,71,941,49.80006408691406,37,19:11:56,4547.5234375,3401.183125
5754,14,941,100.0,37,19:11:56,4502.6846875,4814.9696875
5755,1,941,56.200111389160156,37,19:11:56,4497.4075,3360.2446875
5756,46,941,49.80006408691406,37,19:11:56,4765.0878125,3137.240625
5757,72,942,47.40007019042969,37,19:11:57,4549.9303125,3376.3275
5758,41,942,100.0,37,19:11:57,4977.06875,5464.8425
5760,57,943,97.72138977050781,37,19:11:58,5112.2275,5925.106875
5759,97,943,100.0,37,19:11:58,5048.4690625,5416.75375
5761,91,943,91.8000717163086,37,19:11:58,5043.579375,5954.75125
5762,74,944,97.79999542236328,37,19:11:59,4977.0990625,5456.57
5763,30,944,86.79995727539062,37,19:11:59,4939.414375,5474.29125
5764,61,945,69.2327880859375,37,19:12:00,4705.6078125,3523.3075
5765,76,945,76.77999877929688,37,19:12:00,4725.7621875,3521.81625
5766,18,945,99.94522857666016,37,19:12:00,5525.2525,5694.615625
5767,47,945,0.0,37,19:12:00,4893.5715625,3440.5775
5768,38,945,99.94522857666016,37,19:12:00,5510.241875,5699.321875
5769,10,945,100.0,37,19:12:00,5509.02375,5695.58875
7716,79,947,0.0,37,19:12:02,4869.050625,3328.401875
5770,53,947,89.25625610351562,36,19:12:02,4671.574375,3710.2559375
5771,79,948,0.0,36,19:12:03,4861.9575,3336.753125
5772,52,948,25.555030822753906,36,19:12:03,4895.3703125,3438.53125
5776,20,949,98.0,36,19:12:04,4807.6603125,4751.015
5779,75,949,100.0,36,19:12:04,5856.26125,3819.7615625
5778,6,949,100.0,36,19:12:04,5864.0075,3814.5178125
5775,89,949,100.0,36,19:12:04,4792.7446875,4743.059375
5773,13,949,75.0,36,19:12:04,4833.1915625,3477.45
5777,92,949,100.0,36,19:12:04,6803.10625,3951.8825
5774,32,949,100.0,36,19:12:04,4968.151875,3811.7846875
5780,86,950,100.0,36,19:12:05,5862.43125,3812.3890625
5781,82,950,100.0,36,19:12:05,6801.725,3956.225
5782,45,950,100.0,36,19:12:05,6801.6875,3955.424375
5783,9,950,87.0,36,19:12:05,4859.2484375,3688.9440625
5784,54,950,29.090972900390625,36,19:12:05,5157.6353125,6296.019375
5785,21,950,98.0,36,19:12:05,5653.78,5241.4821875
5786,24,950,100.0,36,19:12:05,5561.02375,3846.7928125
5787,56,950,14.489826202392578,36,19:12:05,5724.8925,2627.6278125
5788,65,950,0.0,36,19:12:05,5119.5034375,6345.46625
5791,14,951,100.0,36,19:12:06,4704.12625,4712.5009375
5789,90,951,71.90896606445312,36,19:12:06,4896.9734375,3358.8846875
5790,71,951,48.00006866455078,36,19:12:06,4606.0171875,3424.0715625
5792,1,951,50.20012664794922,36,19:12:06,4552.665,3390.57625
5793,46,951,49.80006408691406,36,19:12:06,4906.64625,3372.6796875
5794,72,952,43.20008087158203,36,19:12:07,4607.401875,3403.8378125
5795,41,952,100.0,36,19:12:07,5009.7309375,5473.143125
5796,97,953,100.0,36,19:12:08,5080.6978125,5450.939375
5797,57,953,97.72138977050781,36,19:12:08,5147.424375,5925.175
5798,91,953,93.8000717163086,36,19:12:08,5081.6175,5934.194375
5799,74,953,97.79999542236328,36,19:12:08,4995.6078125,5463.71375
5800,30,954,86.79995727539062,36,19:12:09,4936.7515625,5473.913125
5806,10,955,100.0,36,19:12:10,5532.86125,5697.86
5805,38,955,99.94522857666016,36,19:12:10,5534.18,5697.533125
5802,61,955,70.2327880859375,36,19:12:10,4699.810625,3529.0446875
5801,76,955,76.77999877929688,36,19:12:10,4702.600625,3528.73
5803,18,955,99.94522857666016,36,19:12:10,5510.869375,5697.986875
5804,47,955,0.0,36,19:12:10,4893.5715625,3440.5775
5807,53,957,90.25625610351562,36,19:12:12,4675.4103125,3715.835625
5808,79,958,0.0,36,19:12:13,4861.9575,3336.753125
5809,52,958,49.555030822753906,36,19:12:13,4895.3703125,3438.53125
5816,75,959,100.0,35,19:12:14,5869.603125,3811.575
5810,13,959,75.0,36,19:12:14,4828.3884375,3477.455625
5811,32,959,100.0,35,19:12:14,5023.5578125,3836.97
5812,89,959,100.0,35,19:12:14,4790.4878125,4752.4934375
5813,20,959,98.0,35,19:12:14,4809.811875,4731.51
7717,14,959,0.0,36,19:12:14,4956.22,4753.455625
5815,6,959,100.0,35,19:12:14,5864.0075,3814.5178125
5814,92,959,100.0,35,19:12:14,6789.65375,3988.271875
5817,86,960,100.0,35,19:12:15,5856.048125,3811.755
5818,45,960,100.0,35,19:12:15,6792.955625,3976.739375
5819,82,960,100.0,35,19:12:15,6789.235625,3985.51625
5820,9,960,89.0,35,19:12:15,4862.5190625,3689.8984375
5821,21,960,98.0,35,19:12:15,5680.420625,5194.17875
5822,54,960,31.090972900390625,35,19:12:15,5303.1725,6120.151875
5823,24,960,100.0,35,19:12:15,5594.104375,3849.57875
5824,56,960,16.489826202392578,35,19:12:15,5680.728125,2729.2646875
5825,65,960,0.0,35,19:12:15,5123.94375,6339.534375
5827,71,961,48.00006866455078,35,19:12:16,4659.6475,3437.5740625
5828,14,961,0.0,35,19:12:16,4956.80875,4752.549375
5829,1,961,44.20014190673828,35,19:12:16,4609.1428125,3418.6515625
5830,46,961,49.80006408691406,35,19:12:16,4973.4175,3628.6815625
5826,90,961,74.90896606445312,35,19:12:16,4984.0459375,3623.635
5831,72,962,43.20008087158203,35,19:12:17,4657.8278125,3434.9721875
5832,41,962,100.0,35,19:12:17,5006.695625,5466.611875
5835,91,963,94.8000717163086,35,19:12:18,5094.8390625,5900.93
5833,97,963,100.0,35,19:12:18,5082.32,5464.476875
5834,57,963,97.72138977050781,35,19:12:18,5164.5759375,5920.8725
5836,74,964,97.79999542236328,35,19:12:19,4984.42625,5504.535625
5837,30,964,86.79995727539062,35,19:12:19,4937.71625,5479.064375
5840,18,965,99.94522857666016,35,19:12:20,5564.755625,5698.1525
5841,47,965,0.0,35,19:12:20,4893.5715625,3440.5775
5843,10,965,100.0,35,19:12:20,5580.98,5674.85
5839,76,965,76.77999877929688,35,19:12:20,4707.670625,3574.706875
5838,61,965,73.2327880859375,35,19:12:20,4698.6021875,3582.3546875
5842,38,965,99.94522857666016,35,19:12:20,5565.13,5700.2075
5844,53,967,91.25625610351562,35,19:12:22,4704.7075,3764.3065625
5845,79,968,0.0,35,19:12:23,4861.9575,3336.753125
5846,52,968,71.5550308227539,35,19:12:23,4895.3703125,3438.53125
7718,65,969,0.0,35,19:12:24,5123.94375,6339.534375
5853,20,969,98.0,34,19:12:24,4819.1609375,4733.65125
5852,75,969,100.0,34,19:12:24,5870.444375,3814.7065625
5850,6,969,100.0,34,19:12:24,5860.835,3808.4940625
5849,89,969,100.0,34,19:12:24,4821.9503125,4733.210625
5848,32,969,100.0,34,19:12:24,5077.8675,3862.7559375
5847,13,969,75.0,35,19:12:24,4833.75,3473.4734375
5851,92,969,100.0,34,19:12:24,6784.40125,3990.78625
5855,82,970,100.0,34,19:12:25,6789.235625,3985.51625
5856,45,970,100.0,34,19:12:25,6788.516875,3976.43625
5857,9,970,92.0,34,19:12:25,4863.0734375,3689.77125
5858,54,970,33.090972900390625,34,19:12:25,5388.4275,6016.916875
5859,21,970,98.0,34,19:12:25,5726.29375,5158.2875
5860,24,970,100.0,34,19:12:25,5594.666875,3854.1265625
5861,56,970,18.489826202392578,34,19:12:25,5680.158125,2881.4903125
5854,86,970,100.0,34,19:12:25,5859.623125,3815.323125
5863,71,971,48.00006866455078,34,19:12:26,4697.65375,3454.49625
5862,90,971,77.90896606445312,34,19:12:26,4947.53625,3635.0990625
5864,14,971,0.0,34,19:12:26,4956.80875,4752.549375
5866,46,971,49.80006408691406,34,19:12:26,4934.7915625,3614.7278125
5865,1,971,42.400146484375,34,19:12:26,4662.6759375,3436.1478125
5868,41,972,100.0,34,19:12:27,5042.99875,5472.915
5867,72,972,43.20008087158203,34,19:12:27,4693.4678125,3449.9540625
5870,57,973,97.72138977050781,34,19:12:28,5200.55,5897.908125
5871,91,973,95.8000717163086,34,19:12:28,5139.924375,5901.970625
5869,97,973,100.0,34,19:12:28,5111.1884375,5466.29125
5872,74,974,97.79999542236328,34,19:12:29,4979.0646875,5518.4425
5873,30,974,86.79995727539062,34,19:12:29,4937.71625,5479.064375
5878,38,975,99.94522857666016,34,19:12:30,5599.951875,5696.14125
5879,10,975,100.0,34,19:12:30,5633.9425,5642.386875
5876,18,975,99.94522857666016,34,19:12:30,5607.9275,5695.6225
5875,61,975,79.2327880859375,34,19:12:30,4701.0875,3629.863125
5874,76,975,76.77999877929688,34,19:12:30,4701.793125,3614.895
5877,47,975,0.0,34,19:12:30,4893.5715625,3440.5775
5880,53,977,92.25625610351562,34,19:12:32,4758.0671875,3784.63625
5881,79,978,0.0,34,19:12:33,4861.9575,3336.753125
5882,52,978,79.0,34,19:12:33,4929.2328125,3450.9034375
5883,13,979,75.0,34,19:12:34,4829.0303125,3477.1690625
5884,32,979,100.0,34,19:12:34,5121.151875,3880.3528125
5885,89,979,100.0,34,19:12:34,4883.490625,4744.7115625
5886,20,979,98.0,34,19:12:34,4879.2365625,4742.651875
5887,75,979,100.0,34,19:12:34,5869.69875,3812.464375
5888,92,979,100.0,34,19:12:34,6788.715625,3989.5165625
5889,6,979,100.0,34,19:12:34,5869.39875,3810.790625
5897,56,980,20.489826202392578,34,19:12:35,5739.09,3023.2778125
5890,86,980,100.0,34,19:12:35,5856.808125,3809.3590625
5891,82,980,100.0,34,19:12:35,6789.235625,3985.51625
5892,45,980,100.0,34,19:12:35,6788.57875,3972.7815625
5893,9,980,93.0,34,19:12:35,4863.05625,3689.77875
5894,54,980,35.090972900390625,34,19:12:35,5405.298125,5967.88125
5895,21,980,98.0,34,19:12:35,5764.358125,5114.073125
5896,24,980,100.0,34,19:12:35,5614.28125,3853.1675
5898,90,981,80.90896606445312,34,19:12:36,4938.893125,3641.6065625
5899,71,981,48.00006866455078,34,19:12:36,4723.1665625,3476.5978125
5901,46,981,49.80006408691406,34,19:12:36,4926.8784375,3581.11625
5900,1,981,42.400146484375,34,19:12:36,4704.2078125,3458.5190625
5902,72,982,53.20008087158203,34,19:12:37,4701.1478125,3458.310625
5903,41,982,100.0,34,19:12:37,5043.7978125,5531.590625
5906,91,983,97.8000717163086,34,19:12:38,5175.50375,5886.985625
5907,74,983,97.79999542236328,34,19:12:38,4972.8434375,5534.489375
5905,57,983,97.72138977050781,34,19:12:38,5222.03875,5887.404375
5904,97,983,100.0,34,19:12:38,5127.1190625,5481.495
5908,30,984,86.79995727539062,34,19:12:39,4945.491875,5508.7975
5910,76,985,76.77999877929688,34,19:12:40,4722.120625,3600.700625
5911,18,985,99.94522857666016,34,19:12:40,5630.61125,5650.410625
5912,47,985,0.0,34,19:12:40,4893.5715625,3440.5775
5913,38,985,99.94522857666016,34,19:12:40,5633.3225,5647.535625
5914,10,985,100.0,34,19:12:40,5680.88625,5602.4475
5909,61,985,82.2327880859375,34,19:12:40,4697.4059375,3679.4434375
5915,53,987,94.25625610351562,34,19:12:42,4778.4965625,3784.9034375
5916,79,988,0.0,34,19:12:43,4861.9575,3336.753125
5917,52,988,81.0,34,19:12:43,4943.1703125,3501.10625
5924,75,989,100.0,34,19:12:44,5876.34625,3818.3778125
5923,6,989,100.0,34,19:12:44,5870.903125,3812.391875
5922,20,989,98.0,34,19:12:44,4939.5590625,4750.023125
5920,89,989,100.0,34,19:12:44,4946.62375,4752.081875
5919,32,989,100.0,34,19:12:44,5170.2334375,3905.9815625
5921,92,989,100.0,34,19:12:44,6788.84875,3990.500625
5918,13,989,75.0,34,19:12:44,4852.5871875,3495.3028125
5925,86,990,100.0,34,19:12:45,5856.038125,3808.110625
5926,45,990,100.0,34,19:12:45,6788.57875,3972.7815625
5927,82,990,100.0,34,19:12:45,6792.265625,3974.2528125
5928,9,990,94.0,34,19:12:45,4863.05625,3689.77875
5929,54,990,39.090972900390625,34,19:12:45,5413.49375,5911.27
5930,21,990,98.0,34,19:12:45,5770.71875,5100.900625
5931,24,990,100.0,34,19:12:45,5616.29,3869.3646875
5932,56,990,24.489826202392578,34,19:12:45,5625.616875,3117.6684375
5935,1,991,42.400146484375,34,19:12:46,4733.4065625,3480.4784375
5933,90,991,84.90896606445312,34,19:12:46,4947.389375,3624.7490625
5934,71,991,68.00006866455078,34,19:12:46,4737.8584375,3484.206875
5936,46,991,49.80006408691406,34,19:12:46,4892.4728125,3559.005625
5938,41,992,100.0,34,19:12:47,5052.4409375,5532.728125
5937,72,992,59.20008087158203,34,19:12:47,4734.105625,3482.5828125
5939,97,993,100.0,34,19:12:48,5102.85875,5511.22375
5940,57,993,97.72138977050781,34,19:12:48,5259.71375,5858.96625
5941,91,993,98.8000717163086,34,19:12:48,5209.7734375,5860.4475
5942,74,994,97.79999542236328,34,19:12:49,4949.953125,5560.27375
5943,30,994,86.79995727539062,34,19:12:49,4951.1246875,5557.5425
5947,38,995,99.94522857666016,34,19:12:50,5675.28125,5605.68125
5945,76,995,78.77999877929688,34,19:12:50,4719.90625,3607.441875
5944,61,995,85.2327880859375,34,19:12:50,4722.265625,3720.1621875
5946,18,995,99.94522857666016,34,19:12:50,5671.3975,5610.375625
5948,10,996,100.0,34,19:12:51,5726.516875,5566.02
5949,53,997,95.25625610351562,34,19:12:52,4799.455,3805.7940625
5950,79,998,0.0,34,19:12:53,4861.9575,3336.753125
5951,52,998,83.0,34,19:12:53,4909.3290625,3517.8603125
5952,13,999,75.0,34,19:12:54,4865.24875,3518.8475
5953,32,999,100.0,34,19:12:54,5225.60625,3931.255
5954,89,999,100.0,34,19:12:54,4956.2475,4752.5890625
5955,92,999,100.0,34,19:12:54,6787.73,3990.6446875
5956,20,999,98.0,34,19:12:54,4956.134375,4751.76625
5957,75,999,100.0,34,19:12:54,5875.365625,3819.9175
5958,6,999,100.0,34,19:12:54,5874.855,3822.3234375
5966,56,1000,26.489826202392578,34,19:12:55,5590.05375,3121.096875
5959,86,1000,100.0,34,19:12:55,5856.458125,3808.5234375
5960,82,1000,100.0,34,19:12:55,6793.68125,3970.9040625
5961,45,1000,100.0,34,19:12:55,6788.57875,3972.7815625
5962,9,1000,95.0,34,19:12:55,4863.05625,3689.77875
5965,24,1000,100.0,34,19:12:55,5618.560625,3882.959375
5964,54,1000,47.090972900390625,34,19:12:55,5418.31875,5894.843125
5963,21,1000,98.0,34,19:12:55,5792.155,5092.680625
5967,90,1001,86.90896606445312,34,19:12:56,4902.131875,3603.575
5968,71,1001,68.00006866455078,34,19:12:56,4759.2959375,3511.205
5969,1,1001,52.400146484375,34,19:12:56,4747.980625,3493.2046875
5970,46,1001,49.80006408691406,34,19:12:56,4863.349375,3551.97625
5971,72,1002,61.20008087158203,34,19:12:57,4750.12375,3504.7934375
5972,41,1002,100.0,34,19:12:57,5087.7315625,5519.483125
5975,91,1003,99.8000717163086,34,19:12:58,5258.26625,5828.445625
5973,97,1003,100.0,34,19:12:58,5095.461875,5515.909375
5974,57,1003,97.72138977050781,34,19:12:58,5275.2175,5812.976875
5976,74,1003,97.79999542236328,34,19:12:58,4950.28,5586.69
5977,30,1004,86.79995727539062,34,19:12:59,4949.2490625,5559.444375
5979,61,1005,88.2327880859375,34,19:13:00,4741.1015625,3751.26875
5980,18,1005,99.94522857666016,34,19:13:00,5715.0025,5573.593125
5981,38,1005,99.94522857666016,34,19:13:00,5721.69375,5568.506875
5982,10,1005,100.0,34,19:13:00,5750.6775,5538.42125
5978,76,1005,84.77999877929688,34,19:13:00,4732.55375,3669.523125
5983,53,1007,96.25625610351562,34,19:13:02,4850.2284375,3826.8303125
5984,52,1008,85.0,34,19:13:03,4889.12,3532.060625
5991,20,1009,98.0,34,19:13:04,4956.134375,4751.76625
5990,75,1009,100.0,34,19:13:04,5862.804375,3810.594375
5989,92,1009,100.0,34,19:13:04,6787.73,3990.6446875
5987,89,1009,100.0,34,19:13:04,4956.2475,4752.5890625
5986,32,1009,100.0,34,19:13:04,5279.894375,3957.4475
5988,6,1009,100.0,34,19:13:04,5857.215,3812.255
5985,13,1009,75.0,34,19:13:04,4857.7375,3518.5115625
5992,86,1010,100.0,34,19:13:05,5863.358125,3809.3340625
5993,45,1010,100.0,34,19:13:05,6788.57875,3972.7815625
5994,82,1010,100.0,34,19:13:05,6793.68125,3970.9040625
5995,9,1010,97.0,34,19:13:05,4863.05625,3689.77875
5996,21,1010,98.0,34,19:13:05,5791.581875,5088.4046875
5997,54,1010,62.090972900390625,34,19:13:05,5426.306875,5862.96125
5998,24,1010,100.0,34,19:13:05,5628.135,3877.3575
5999,56,1010,28.489826202392578,34,19:13:05,5518.448125,3202.3634375
6000,90,1011,88.90896606445312,34,19:13:06,4884.1628125,3599.4978125
6002,1,1011,52.400146484375,34,19:13:06,4786.7059375,3510.935625
6003,46,1011,49.80006408691406,34,19:13:06,4857.9575,3553.5390625
6001,71,1011,68.00006866455078,34,19:13:06,4802.9215625,3525.0246875
6004,72,1012,63.20008087158203,34,19:13:07,4793.3846875,3513.3134375
6005,41,1012,100.0,34,19:13:07,5095.733125,5516.17125
6006,97,1013,100.0,34,19:13:08,5093.735,5528.9825
6007,57,1013,97.72138977050781,34,19:13:08,5329.73625,5800.063125
6008,91,1013,100.0,34,19:13:08,5300.0175,5808.000625
6009,74,1013,97.79999542236328,34,19:13:08,4947.381875,5590.01625
6010,30,1014,86.79995727539062,34,19:13:09,4972.42625,5583.604375
6014,38,1015,99.94522857666016,34,19:13:10,5758.858125,5537.45875
6015,10,1015,100.0,34,19:13:10,5779.20625,5550.2175
6011,76,1015,87.77999877929688,34,19:13:10,4732.0028125,3730.12625
6012,61,1015,92.2327880859375,34,19:13:10,4777.06875,3784.913125
6013,18,1015,99.94522857666016,34,19:13:10,5762.753125,5543.1375
6016,53,1017,96.25625610351562,34,19:13:12,4903.455625,3819.265625
6017,52,1018,89.0,34,19:13:13,4890.4746875,3539.0246875
6018,13,1019,75.0,34,19:13:14,4848.7609375,3529.6728125
6019,32,1019,100.0,34,19:13:14,5307.943125,3965.69125
6020,89,1019,100.0,34,19:13:14,4956.2475,4752.5890625
